time,open,high,low,close,Volume,Futures Open Interest
1694476800,491.5,491.5,485.25,487,62,2354
1694563200,487.5,491,487.5,491,31,2360
1694649600,490.75,492,489.75,490.75,57,2390
1694736000,491.75,492,488.5,490,15,2391
1694995200,488.25,488.25,485,486.5,63,2421
1695081600,484,488,484,487.25,65,2466
1695168000,489,491.25,488,491.25,83,2502
1695254400,492,492,486.5,486.75,116,2572
1695340800,488,491,488,490.25,109,2572
1695600000,492.75,496,489.5,494.5,101,2559
1695686400,497,497,493.5,494.5,139,2563
1695772800,494.75,498,494.25,496.25,152,2612
1695859200,496.5,497.75,495.25,497,219,2652
1695945600,497,498.75,491.75,493.25,275,2687
1696204800,491.5,499.5,491.5,499.5,191,2746
1696291200,499,499.25,497,498,159,2782
1696377600,499,499.25,495.75,497.25,100,2824
1696464000,498.25,502.75,498.25,502.75,322,2991
1696550400,500.5,504,500.5,501.75,195,3038
1696809600,503.75,504.5,499.25,500,101,3046
1696896000,499,501.5,498.75,500.75,120,3049
1696982400,501.5,503.25,501,503,87,3050
1697068800,503.75,506.5,500,505.5,296,3136
1697155200,505,505.5,502.25,503.25,60,3170
1697414400,505,506.5,503.25,503.75,97,3196
1697500800,503.25,504.25,503,504,96,3220
1697587200,503.75,506.75,503,504.25,174,3270
1697673600,504.25,509.25,503,508.75,171,3311
1697760000,507.25,510,505.5,506,233,3407
1698019200,505.5,507.5,504.5,505,155,3458
1698105600,504.75,505.5,502.5,504,173,3476
1698192000,504.25,505,502.25,504.75,124,3485
1698278400,503.5,505,502.25,504.5,122,3520
1698364800,504.25,508.25,504.25,508,124,3541
1698624000,507,510.5,506.5,510.5,254,3571
1698710400,509.25,510,508.5,509.75,148,3594
1698796800,509.5,511,507,508,149,3672
1698883200,508,510.75,507.5,507.5,219,3754
1698969600,507.75,512.75,507.25,512.75,105,3811
1699232400,511.75,514,511.75,513,114,3858
1699318800,512.75,513.5,507.75,508.25,168,3915
1699405200,507.5,510,507.25,509,105,3957
1699491600,509,510,507.5,508.25,187,4060
1699578000,507.5,508,503,504,121,4116
1699837200,504.75,509,503.5,509,167,4207
1699923600,508.5,510.5,508,510.5,137,4305
1700010000,510.5,512,508.25,508.75,155,4370
1700096400,508.75,511,507.5,510.75,208,4394
1700182800,510,511,507.25,507.75,111,4453
1700442000,507.25,508,506,507.75,84,4469
1700528400,509.5,511.25,508.25,509.25,68,4500
1700614800,510,512,509.25,510.25,127,4557
1700836200,509.5,510,509,509.5,29,4574
1701046800,509.75,509.75,507.25,507.75,198,4643
1701133200,508.75,508.75,506,507.25,148,4699
1701219600,506.75,508.25,506.25,507.75,153,4780
1701306000,507,510,507,510,374,4973
1701392400,509.5,510.5,508,510.25,462,5084
1701651600,508.25,510.75,508,508.5,250,5165
1701738000,509.5,511.5,508,510,191,5244
1701824400,509,511,507,507.25,280,5346
1701910800,507,509.5,507,509.25,147,5380
1701997200,509,510.5,508.75,509.25,358,5565
1702256400,509.75,510.5,509,510,139,5638
1702342800,510,511,508.25,509,174,5725
1702429200,508,509,506,507.25,266,5831
1702515600,507.5,509.5,507,507.25,170,5908
1702602000,507.5,509.25,506.75,508.75,238,6011
1702861200,508.5,510.25,507.5,510.25,553,6204
1702947600,508,508,503.25,503.75,378,6381
1703034000,503.5,506.75,502.75,503.5,345,6580
1703120400,503,504.25,502.75,503.5,145,6675
1703206800,503.25,505.25,503,504.5,130,6767
1703601000,504.5,508,504.5,508,210,6888
1703638800,508.25,508.75,504.5,505.75,167,7010
1703725200,506,506.75,504,504.25,79,7050
1703811600,504,505,504,504.25,261,7204
1704205800,502.5,502.5,496,497.25,768,7398
1704243600,497,498.75,497,497.25,436,7650
1704330000,496.25,499,496.25,497.25,340,7667
1704416400,496.5,498,492.5,493.5,1042,7714
1704675600,493.75,494.5,488.75,491.25,482,7819
1704762000,491.5,495.25,489.5,495.25,456,8061
1704848400,494,495.75,491.75,494.25,672,8455
1704934800,492.75,495,490.5,492.5,443,8682
1705021200,491.5,492,483.5,487.75,610,8893
1705366800,486.75,487.75,482,483.5,421,9024
1705453200,482,487,481,483.25,708,9262
1705539600,482.75,483.5,479.5,482,534,9380
1705626000,481,484.25,480,481,440,9605
1705885200,480.75,483.5,480.25,482.5,320,9744
1705971600,481.75,485,481.5,483.25,382,9818
1706058000,483.25,487.75,482.25,487.75,639,9749
1706144400,487,487.5,481.75,486,518,9969
1706230800,483.5,484.25,482.75,483.75,356,10183
1706490000,483,484.75,480.25,484.75,764,10233
1706576400,482.5,488.5,482.25,488,324,10296
1706662800,488,489,486.25,488.25,246,10414
1706749200,487.25,488.25,485,487,374,10560
1706835600,486,486.5,483.25,485.5,1309,11091
1707094800,485,487.25,483.5,486.75,474,11366
1707181200,485.5,488.75,485.5,486.75,286,11482
1707267600,486.25,486.75,483,483.75,537,11640
1707354000,483,484.5,480.5,482.5,405,11716
1707440400,482,485,480,480.75,492,11806
1707699600,480,484.75,480,483.5,738,12126
1707786000,484,486.25,483.75,485,427,12344
1707872400,484.75,484.75,477.75,479.75,856,12768
1707958800,479.25,479.5,474.5,474.75,1157,12768
1708045200,474.25,477.5,473.75,477.5,852,13025
1708390800,475.75,480.25,475.5,479,685,13100
1708477200,479,481,474.25,474.75,702,13398
1708563600,474.25,477,470.5,472,737,13701
1708650000,470.75,474.5,468,468.5,610,13913
1708909200,467,472.25,465,472,1418,14336
1708995600,470.25,474.75,468.25,472.25,1658,14841
1709082000,472,475.75,471.5,474.5,569,14993
1709168400,473.25,477.5,471.5,475.5,931,15412
1709254800,474.5,475.75,470.25,473.5,758,15664
1709514000,472,477.5,472,477,643,15876
1709600400,476.25,476.5,472.25,473.25,545,15945
1709686800,472.25,474.75,471.75,474.25,498,16085
1709773200,474.5,480,474.5,480,1080,16405
1709859600,479,482.5,477,482.5,785,16647
1710115200,481.75,484.25,478.75,483.25,738,16852
1710201600,483,485.5,481,483.25,506,17016
1710288000,482.5,485.25,480.5,484,860,17328
1710374400,483.75,486,480.75,481.75,1027,17673
1710460800,481.75,485.25,481,484.25,676,17819
1710720000,485.25,486.5,482.75,484.25,360,17863
1710806400,485,486,483.75,485.5,657,17931
1710892800,485,488.75,484.75,488.25,1153,18393
1710979200,488,491.75,487.25,490.5,1377,18949
1711065600,489,489.75,486.5,489.25,485,19118
1711324800,488.75,491.75,488,489.25,919,19533
1711411200,488.25,489.25,483.25,484,1007,19533
1711497600,483,483.25,478.75,479.5,924,19700
1711584000,478.5,492,476.25,490,4514,20728
1711929600,488.75,490,486,489.25,1577,21134
1712016000,489,490,484.25,487,1926,21403
1712102400,486.5,489.75,485,488.75,1072,21752
1712188800,488.5,491,487,489.5,1380,22128
1712275200,489.25,492.5,487.75,490.25,2249,22459
1712534400,489.75,492.25,487.75,491.25,2111,22678
1712620800,490.25,490.75,485.75,486.75,2074,23171
1712707200,486.75,488.75,486.5,488.5,1926,23514
1712793600,487.5,491.25,486.25,488,2711,24106
1712880000,487,493,486.5,491,2054,24471
1713139200,489.75,490.5,487.75,489,481,24468
1713225600,488.75,489.25,486,487.25,1019,24512
1713312000,486.5,488,484.5,485,705,24486
1713398400,484,484.75,479.25,480.25,937,24684
1713484800,479.5,485,479,484.5,783,24534
1713744000,484.25,490,482.75,489.25,1548,24888
1713830400,489,491,487.25,488.25,2211,25619
1713916800,488,489.75,485,487,1464,25967
1714003200,486.5,490,484.5,489.75,1358,26310
1714089600,489,489.75,487,487.75,1975,26177
1714348800,487.5,488,484.75,486.5,752,26165
1714435200,485,487.5,482.75,484.75,1222,26196
1714521600,483.75,487.25,481.5,486.5,603,26230
1714608000,486,491.25,486,491,3334,26952
1714694400,490.5,495.5,490.5,494,4055,28509
1714953600,493.5,497.75,490,496.5,2763,29494
1715040000,495.75,498.25,494.25,496.75,2971,30467
1715126400,496.25,496.25,491.5,492.75,2678,30822
1715212800,492,495,490.5,492.75,3854,31242
1715299200,492,498.5,492,498.25,4824,32112
1715558400,497,499,495.25,496.75,6674,33674
1715644800,495.75,499,495.75,497,3469,34404
1715731200,496.5,499.5,493,494.75,5204,36006
1715817600,494.25,495.75,490.25,490.75,2125,36205
1715904000,490.75,493,487.25,487.5,1751,36207
1716163200,487,493.5,486.75,491.75,2699,37041
1716249600,491.25,493,488.5,490.75,2167,37388
1716336000,490.5,493.5,489.75,491,1461,37651
1716422400,492,493.75,489.25,492,2407,37657
1716508800,493.25,495,492.25,494,2021,37798
1716854400,495.75,497.5,490,491.25,1621,38179
1716940800,490.25,492.75,488.75,492,5564,37028
1717027200,491.75,492.5,485,485.5,2225,36796
1717113600,485.25,488,481,481,1564,36546
1717372800,480.5,483,476.25,477.25,1815,36133
1717459200,476.25,480.25,475.25,477.5,1554,36056
1717545600,477,478.25,473.25,473.75,2138,35919
1717632000,473.25,480.75,473.25,480.75,2210,36162
1717718400,479.25,481.75,475.75,479.5,1617,36349
1717977600,478.25,482,478,480,1961,36189
1718064000,478,482,476.75,477.5,1536,36207
1718150400,476.5,479.25,475.25,478.5,1575,36246
1718236800,478.25,484.5,478.25,483.25,1713,36557
1718323200,482.5,484.5,478,478.75,1993,36856
1718582400,478,479.5,473.75,474.25,1934,36979
1718668800,474.75,476.75,474.25,476,1196,37230
1718841600,475,475.75,468.75,469.25,2136,37719
1718928000,469.25,470.75,464.75,465.25,3272,38229
1719187200,465,467.25,461.75,467,5821,39169
1719273600,466,467.75,458.75,461,2213,39392
1719360000,460.25,464,456.25,456.5,3564,38615
1719446400,457.75,462.5,456,458.5,5159,37818
1719532800,458.25,466,451.5,455.5,16994,37212
1719792000,454,459.75,452.75,458.75,7567,36827
1719878400,458.5,461.25,455.25,456.5,6231,36686
1719964800,455.75,457.25,452.75,455.75,3189,37043
1720186200,455.75,459.75,455.75,459,1605,37344
1720396800,459,459.25,449.5,451.25,7491,39021
1720483200,450.25,453.75,449.5,451,4346,40355
1720569600,450,450.75,446.25,447.75,5530,40583
1720656000,447,452,447,451.5,5116,41978
1720742400,450,455,446,453,10983,44120
1721001600,452.5,453.75,447.25,448.75,8793,47016
1721088000,448,451.25,447.25,451,6092,48016
1721174400,450,454.5,450,453.75,4643,48434
1721260800,453.5,453.75,447.75,448.25,3943,48550
1721347200,448.25,452.25,447.5,448.25,2338,48421
1721606400,449,457,448.75,457,5396,49648
1721692800,456,459.5,454.5,456.75,6332,50249
1721779200,455.75,459.5,454.5,457,6627,50965
1721865600,456.25,461.25,455,459.75,5238,51775
1721952000,459,460,451.75,452.25,4507,52094
1722211200,449,452,448.5,452,6045,53867
1722297600,450.25,451.75,447.25,448,612978,54524
1722384000,447,448.75,443.5,445.25,8690,55392
1722470400,445,446.25,442,443.25,7705,56329
1722556800,442.75,449,442.25,448.25,5939,57691
1722816000,445.25,449.5,442,449.5,5406,59229
1722902400,449,450,445.25,448.25,6542,60321
1722988800,447.25,447.75,444.5,446.25,4841,61220
1723075200,445.75,449,443.25,444,4907,61814
1723161600,443,444,439.25,440.5,5072,61565
1723420800,440,445.75,436,445.75,8372,62297
1723507200,444.5,445.5,439,440.25,6289,63311
1723593600,440,442,438.75,440.5,6973,64387
1723680000,439.75,442.25,438.5,438.75,7491,66272
1723766400,438,438.75,433.5,435,5080,66218
1724025600,434.5,441.75,433.75,441.25,4091,67428
1724112000,440.75,441.5,438.75,440,4410,68139
1724198400,439.5,441,436.5,437,6966,68780
1724284800,437,437.25,432,432.75,4341,68838
